MDGM,Year,Ls,lon,lat,area
P04day04,28,178.1,109.1,50.7,1210000.0
P04day04,28,178.1,129.5,38.1,624000.0
P04day05,28,178.6,13.4,65.8,2400000.0
P04day05,28,178.6,71.5,-20.8,2510000.0
P04day05,28,178.6,-105.8,-41.1,350000.0
P04day05,28,178.6,-146.7,-33.6,281000.0
P04day05,28,178.6,160.5,-27.6,1890000.0
P04day05,28,178.6,-33.5,-15.4,513000.0
P04day05,28,178.6,108.8,38.5,75700.0
P04day05,28,178.6,128.6,56.4,260000.0
P04day06,28,179.2,28.8,62.0,6470000.0
P04day06,28,179.2,-54.5,67.3,162000.0
P04day06,28,179.2,-92.2,71.3,202000.0
P04day06,28,179.2,76.9,-25.2,2400000.0
P04day06,28,179.2,-138.3,-52.8,737000.0
P04day06,28,179.2,168.8,-26.1,905000.0
P04day07,28,179.7,77.0,61.9,980000.0
P04day07,28,179.7,-40.5,57.5,71000.0
P04day07,28,179.7,-56.9,67.1,924000.0
P04day07,28,179.7,-131.6,-44.1,1070000.0
P04day07,28,179.7,-92.7,-53.0,491000.0
P04day07,28,179.7,52.9,67.1,534000.0
P04day07,28,179.7,101.7,60.6,1040000.0
P04day07,28,179.7,-23.2,-21.8,586000.0
P04day07,28,179.7,104.5,-57.1,59200.0
P04day08,28,180.2,72.4,59.2,2770000.0
P04day08,28,180.2,-36.2,64.5,3220000.0
P04day08,28,180.2,-81.9,-42.5,1390000.0
P04day08,28,180.2,-44.1,-37.4,744000.0
P04day08,28,180.2,104.3,-56.8,55600.0
P04day08,28,180.2,118.0,50.7,500000.0
P04day09,28,180.7,95.8,50.8,2200000.0
P04day09,28,180.7,15.8,64.0,2880000.0
P04day09,28,180.7,-134.3,-51.3,504000.0
P04day09,28,180.7,-26.8,-51.7,160000.0
P04day09,28,180.7,55.5,-36.3,82100.0
P04day09,28,180.7,7.5,-53.9,125000.0
P04day09,28,180.7,-90.5,-24.3,288000.0
P04day09,28,180.7,-47.0,53.5,261000.0
P04day09,28,180.7,89.5,-23.4,1140000.0
P04day09,28,180.7,-38.9,-41.8,450000.0
P04day09,28,180.7,88.3,-4.2,72400.0
P04day10,28,181.2,17.7,62.9,3990000.0
P04day10,28,181.2,120.0,66.3,55500.0
P04day10,28,181.2,-85.4,-46.7,619000.0
P04day10,28,181.2,61.2,-54.6,99800.0
P04day10,28,181.2,117.1,40.2,1580000.0
P04day10,28,181.2,-34.3,-16.2,667000.0
P04day11,28,181.8,106.8,61.1,1780000.0
P04day11,28,181.8,-31.6,63.7,923000.0
P04day11,28,181.8,41.3,-54.3,93900.0
P04day11,28,181.8,73.4,-14.1,122000.0
P04day12,28,182.3,8.7,55.4,1560000.0
P04day12,28,182.3,110.8,57.8,2930000.0
P04day12,28,182.3,54.6,-33.6,77900.0
P04day12,28,182.3,-37.2,-47.2,139000.0
P04day12,28,182.3,-4.6,-52.8,441000.0
P04day12,28,182.3,53.9,59.3,190000.0
P04day13,28,182.8,87.2,54.5,306000.0
P04day13,28,182.8,137.9,59.5,1710000.0
P04day13,28,182.8,7.4,68.7,1720000.0
P04day13,28,182.8,-45.1,59.8,39000.0
P04day13,28,182.8,117.9,-55.1,222000.0
P04day13,28,182.8,111.0,42.4,497000.0
P04day13,28,182.8,-49.0,-29.0,810000.0
P04day14,28,183.4,139.0,47.7,3390000.0
P04day14,28,183.4,-20.8,66.2,1060000.0
P04day14,28,183.4,-37.5,-49.9,33100.0
P04day14,28,183.4,146.5,66.2,34200.0
P04day14,28,183.4,-17.0,-22.6,491000.0
P04day15,28,183.9,-57.4,-51.3,353000.0
P04day15,28,183.9,-140.1,-54.3,546000.0
P04day15,28,183.9,-44.9,-22.3,613000.0
P04day16,28,184.3,-53.0,-50.3,242000.0
P04day16,28,184.3,-12.9,-52.1,98900.0
P04day16,28,184.3,40.0,-54.3,159000.0
P04day16,28,184.3,-85.0,-51.9,243000.0
P04day16,28,184.3,-52.0,62.9,55300.0
P04day16,28,184.3,13.2,55.8,225000.0
P04day17,28,185.0,-50.0,-45.3,276000.0
P04day17,28,185.0,-18.7,-47.4,115000.0
P04day17,28,185.0,-43.8,62.9,107000.0
P04day17,28,185.0,12.1,55.8,274000.0
P04day17,28,185.0,98.8,61.2,2180000.0
P04day17,28,185.0,-2.9,59.9,36000.0
P04day17,28,185.0,-32.1,-20.2,381000.0
P04day17,28,185.0,59.7,-39.9,63900.0
P04day18,28,185.5,4.8,-55.0,313000.0
P04day18,28,185.5,-35.7,-52.2,192000.0
P04day18,28,185.5,-23.9,56.2,1810000.0
P04day18,28,185.5,18.2,55.4,198000.0
P04day18,28,185.5,108.1,43.4,599000.0
P04day18,28,185.5,-44.6,-42.1,257000.0
P04day18,28,185.5,-26.9,-20.2,281000.0
P04day19,28,186.0,12.3,-51.3,613000.0
P04day19,28,186.0,-92.2,-54.5,28000.0
P04day19,28,186.0,-114.5,-54.9,29500.0
P04day19,28,186.0,11.5,55.7,1650000.0
P04day19,28,186.0,63.1,62.5,131000.0
P04day19,28,186.0,-74.5,69.7,406000.0
P04day19,28,186.0,-20.2,-23.8,458000.0
P04day19,28,186.0,-47.3,-22.2,480000.0
P04day20,28,186.6,-65.8,-52.6,211000.0
P04day20,28,186.6,-40.5,60.1,2280000.0
P04day20,28,186.6,61.2,58.3,2420000.0
P04day20,28,186.6,172.8,64.7,103000.0
P04day20,28,186.6,-171.9,35.8,192000.0
P04day20,28,186.6,-16.2,-22.6,319000.0
P04day20,28,186.6,-73.6,-9.0,149000.0
P04day20,28,186.6,-46.2,-12.9,216000.0
P04day21,28,187.1,-20.3,-50.2,831000.0
P04day21,28,187.1,-133.9,-54.6,13100.0
P04day21,28,187.1,-9.1,55.2,4730000.0
P04day21,28,187.1,120.8,57.4,1770000.0
P04day21,28,187.1,-153.5,38.1,1350.0
P04day22,28,187.6,-1.0,-44.6,918000.0
P04day22,28,187.6,33.8,-50.6,112000.0
P04day22,28,187.6,84.2,60.0,328000.0
P04day22,28,187.6,-12.6,43.9,3290000.0
P04day22,28,187.6,-32.8,-16.7,751000.0
P04day23,28,188.2,3.7,-39.3,376000.0
P04day23,28,188.2,45.1,-54.1,62800.0
P04day23,28,188.2,37.3,-46.0,300000.0
P04day23,28,188.2,-61.3,-52.6,310000.0
P04day23,28,188.2,65.8,-51.5,143000.0
P04day23,28,188.2,106.1,60.1,1550000.0
P04day23,28,188.2,-8.7,49.0,796000.0
P04day24,28,188.7,43.8,-46.4,307000.0
P04day24,28,188.7,-33.6,-49.0,294000.0
P04day24,28,188.7,-43.0,-41.8,198000.0
P04day24,28,188.7,123.8,-55.4,10300.0
P04day24,28,188.7,133.6,50.1,2000000.0
P04day24,28,188.7,-0.2,56.8,696000.0
P04day24,28,188.7,41.4,45.6,23100.0
P04day24,28,188.7,3.4,-35.7,240000.0
P04day25,28,189.3,-41.9,-43.2,112000.0
P04day25,28,189.3,-16.0,-27.4,263000.0
P04day25,28,189.3,-168.3,52.3,608000.0
P04day25,28,189.3,169.0,61.3,124000.0
P04day25,28,189.3,130.7,44.0,1640000.0
P04day25,28,189.3,15.0,-37.6,92200.0
P04day25,28,189.3,-54.2,53.7,77300.0
P04day25,28,189.3,-58.7,62.8,464000.0
P04day26,28,189.9,-16.4,-26.1,373000.0
P04day26,28,189.9,-164.6,-51.4,221000.0
P04day26,28,189.9,-84.5,-54.0,10700.0
P04day26,28,189.9,-126.6,-51.9,233000.0
P04day26,28,189.9,-11.6,50.4,149000.0
P04day26,28,189.9,-52.5,53.6,100000.0
P04day26,28,189.9,-35.5,-41.1,420000.0
P04day27,28,190.4,-64.6,-51.8,270000.0
P04day27,28,190.4,-40.0,56.6,2390000.0
P04day27,28,190.4,-123.3,-54.9,79400.0
P04day28,28,190.9,-44.7,-46.0,153000.0
P04day28,28,190.9,-14.8,-53.4,249000.0
P04day28,28,190.9,-37.4,-20.4,790000.0
P04day28,28,190.9,-30.2,52.0,743000.0
P04day28,28,190.9,-39.4,-37.4,224000.0
P04day29,28,191.4,-102.8,-11.2,82400.0
P04day29,28,191.4,-39.4,45.5,471000.0
P04day29,28,191.4,-16.8,50.1,263000.0
P04day29,28,191.4,-30.1,-22.6,633000.0
P04day30,28,192.0,-7.7,-56.7,9760.0
P04day30,28,192.0,-8.7,-49.6,7450.0
P04day30,28,192.0,-13.2,-52.7,7090.0
P05day03,28,193.5,99.9,64.3,528000.0
P05day04,28,194.1,114.8,58.7,1520000.0
P05day04,28,194.1,-22.8,61.8,1800000.0
P05day04,28,194.1,-5.0,45.6,267000.0
P05day04,28,194.1,-21.9,-53.7,72500.0
P05day04,28,194.1,93.4,-59.8,54400.0
P05day04,28,194.1,-99.8,-16.4,241000.0
P05day04,28,194.1,-33.9,-20.6,793000.0
P05day05,28,194.7,160.8,62.7,361000.0
P05day05,28,194.7,24.0,48.1,4370000.0
P05day05,28,194.7,-173.1,36.8,252000.0
P05day05,28,194.7,-17.5,-47.8,36200.0
P05day05,28,194.7,-13.1,-56.8,7390.0
P05day05,28,194.7,-99.0,-56.6,48800.0
P05day05,28,194.7,-38.1,51.9,686000.0
P05day05,28,194.7,-144.0,63.2,21900.0
P05day05,28,194.7,107.6,56.2,1080000.0
P05day05,28,194.7,110.0,37.7,83800.0
P05day06,28,195.2,95.1,62.4,1150000.0
P05day06,28,195.2,-167.2,37.5,117000.0
P05day06,28,195.2,-157.6,35.6,25300.0
P05day06,28,195.2,157.6,47.1,1750000.0
P05day06,28,195.2,-52.6,33.6,54400.0
P05day06,28,195.2,-87.0,-57.1,8500.0
P05day06,28,195.2,21.9,-55.0,17500.0
P05day06,28,195.2,-107.9,-23.4,136000.0
P05day06,28,195.2,-33.2,61.1,851000.0
P05day06,28,195.2,-24.8,38.1,858000.0
P05day06,28,195.2,124.8,63.3,462000.0
P05day06,28,195.2,13.3,53.6,635000.0
P05day06,28,195.2,142.4,12.4,7930.0
P05day07,28,195.8,-37.8,59.2,1360000.0
P05day07,28,195.8,171.5,49.9,366000.0
P05day07,28,195.8,91.9,47.1,3080000.0
P05day07,28,195.8,-76.8,-53.8,121000.0
P05day07,28,195.8,17.5,-56.9,60400.0
P05day07,28,195.8,9.9,60.9,1730000.0
P05day07,28,195.8,19.2,46.9,269000.0
P05day08,28,196.3,133.1,42.7,4050000.0
P05day08,28,196.3,-4.1,-56.0,362000.0
P05day08,28,196.3,-86.9,-49.8,479000.0
P05day08,28,196.3,-140.0,-56.6,18600.0
P05day08,28,196.3,-114.5,-56.0,38100.0
P05day08,28,196.3,19.0,46.9,325000.0
P05day08,28,196.3,11.0,58.2,3020000.0
P05day08,28,196.3,52.3,47.8,767000.0
P05day08,28,196.3,101.3,60.6,1490000.0
P05day09,28,196.9,-31.6,46.0,108000.0
P05day09,28,196.9,-61.7,63.7,2190000.0
P05day09,28,196.9,108.2,63.0,685000.0
P05day09,28,196.9,-168.8,47.0,633000.0
P05day09,28,196.9,51.9,-42.3,544000.0
P05day09,28,196.9,-90.3,-48.5,253000.0
P05day09,28,196.9,-3.5,-56.1,223000.0
P05day09,28,196.9,105.1,25.9,610000.0
P05day09,28,196.9,101.4,41.6,157000.0
P05day09,28,196.9,128.2,24.5,487000.0
P05day09,28,196.9,141.7,50.0,811000.0
P05day09,28,196.9,153.2,37.8,452000.0
P05day09,28,196.9,22.9,45.2,1470000.0
P05day10,28,197.5,-13.2,57.7,3620000.0
P05day10,28,197.5,144.0,51.8,752000.0
P05day10,28,197.5,55.3,-37.8,393000.0
P05day10,28,197.5,27.2,-51.1,15800.0
P05day10,28,197.5,-34.4,-21.3,302000.0
P05day10,28,197.5,-62.1,-12.9,31000.0
P05day10,28,197.5,49.2,61.1,1580000.0
P05day10,28,197.5,105.1,39.6,283000.0
P05day10,28,197.5,121.1,24.7,2820000.0
P05day10,28,197.5,47.8,-56.9,23700.0
P05day10,28,197.5,-126.1,57.3,159000.0
P05day11,28,197.9,-167.3,36.0,117000.0
P05day11,28,197.9,168.8,46.5,1270000.0
P05day11,28,197.9,28.7,55.5,4930000.0
P05day11,28,197.9,106.6,38.4,228000.0
P05day11,28,197.9,41.3,-50.7,442000.0
P05day11,28,197.9,-12.3,-54.0,404000.0
P05day11,28,197.9,-90.2,-57.7,14500.0
P05day12,28,198.6,126.3,41.0,223000.0
P05day12,28,198.6,123.7,-56.1,41100.0
P05day12,28,198.6,-119.4,-57.5,7660.0
P05day12,28,198.6,-35.3,-51.7,121000.0
P05day12,28,198.6,-6.6,-56.3,84900.0
P05day12,28,198.6,15.7,-54.9,249000.0
P05day12,28,198.6,-37.1,27.3,2310000.0
P05day12,28,198.6,-0.5,69.4,1560000.0
P05day12,28,198.6,28.7,47.0,1460000.0
P05day12,28,198.6,169.5,29.4,943000.0
P05day12,28,198.6,-162.4,40.5,514000.0
P05day12,28,198.6,-161.9,34.0,26800.0
P05day12,28,198.6,84.8,14.9,526000.0
P05day13,28,199.1,166.4,29.8,1290000.0
P05day13,28,199.1,144.2,34.1,167000.0
P05day13,28,199.1,103.0,61.0,2270000.0
P05day13,28,199.1,-159.3,37.9,1440000.0
P05day13,28,199.1,-25.8,14.0,900000.0
P05day13,28,199.1,-85.6,-57.0,16800.0
P05day13,28,199.1,-97.8,-19.4,117000.0
P05day13,28,199.1,16.0,-54.2,74900.0
P05day13,28,199.1,35.3,-54.5,387000.0
P05day13,28,199.1,87.8,39.8,106000.0
P05day13,28,199.1,-49.3,18.2,390000.0
P05day13,28,199.1,-39.8,60.3,1230000.0
P05day13,28,199.1,-3.2,58.8,783000.0
P05day14,28,199.7,41.3,59.2,64800.0
P05day14,28,199.7,148.2,52.1,236000.0
P05day14,28,199.7,176.6,29.4,33200.0
P05day14,28,199.7,125.8,-54.0,87100.0
P05day14,28,199.7,33.4,-52.9,698000.0
P05day14,28,199.7,-24.1,-55.3,93400.0
P05day14,28,199.7,135.6,-58.0,25200.0
P05day14,28,199.7,-40.4,5.4,321000.0
P05day14,28,199.7,-47.8,-12.6,319000.0
P05day14,28,199.7,12.5,64.8,476000.0
P05day14,28,199.7,64.6,60.7,64600.0
P05day14,28,199.7,118.9,39.5,853000.0
P05day14,28,199.7,-15.5,44.2,830000.0
P05day14,28,199.7,-81.7,51.4,91700.0
P05day14,28,199.7,-149.5,39.0,2020000.0
P05day14,28,199.7,-122.9,-57.8,25900.0
P05day24,28,205.2,-54.4,26.9,510000.0
P05day24,28,205.2,74.7,51.6,1900000.0
P05day24,28,205.2,25.3,38.8,743000.0
P05day24,28,205.2,41.7,43.9,8850.0
P05day24,28,205.2,83.0,14.2,967000.0
P05day24,28,205.2,-84.5,-59.0,14600.0
P05day24,28,205.2,13.1,-57.8,126000.0
P05day24,28,205.2,49.1,-57.3,54300.0
P05day24,28,205.2,-142.1,-59.0,52600.0
P05day24,28,205.2,132.0,-59.4,61400.0
P05day25,28,205.8,48.3,39.0,83700.0
P05day25,28,205.8,59.1,40.8,50700.0
P05day25,28,205.8,96.1,24.6,79400.0
P05day25,28,205.8,87.1,30.3,707000.0
P05day25,28,205.8,10.7,-56.1,142000.0
P05day25,28,205.8,-90.3,-55.6,68800.0
P05day25,28,205.8,155.3,-55.0,198000.0
P05day25,28,205.8,104.6,51.6,1130000.0
P05day25,28,205.8,57.2,-47.4,60900.0
P05day25,28,205.8,-48.3,21.3,194000.0
P05day25,28,205.8,-46.9,-13.2,222000.0
P05day26,28,206.4,153.8,32.3,328000.0
P05day26,28,206.4,78.4,41.4,71000.0
P05day26,28,206.4,-43.9,26.3,296000.0
P05day26,28,206.4,-62.2,52.1,47100.0
P05day26,28,206.4,119.1,41.9,1260000.0
P05day26,28,206.4,15.0,51.4,1640000.0
P05day26,28,206.4,172.8,38.1,67800.0
P05day26,28,206.4,59.9,-46.7,255000.0
P05day26,28,206.4,72.3,-12.6,572000.0
P05day26,28,206.4,138.5,-58.5,61800.0
P05day26,28,206.4,-137.9,-58.3,28000.0
P05day26,28,206.4,-30.8,42.4,487000.0
P05day26,28,206.4,-39.2,-10.9,96400.0
P05day26,28,206.4,174.0,56.5,32500.0
P05day27,28,206.9,76.2,56.6,973000.0
P05day27,28,206.9,-177.2,32.3,77800.0
P05day27,28,206.9,-154.1,38.2,123000.0
P05day27,28,206.9,-43.0,30.9,974000.0
P05day27,28,206.9,77.1,-12.2,558000.0
P05day27,28,206.9,57.7,-48.5,116000.0
P05day27,28,206.9,-148.0,54.1,46800.0
P05day27,28,206.9,123.4,21.1,638000.0
P05day27,28,206.9,-12.6,46.0,768000.0
P05day28,28,207.5,-153.2,33.6,487000.0
P05day28,28,207.5,-173.8,30.2,1200000.0
P05day28,28,207.5,168.1,31.2,1190000.0
P05day28,28,207.5,80.4,-13.2,723000.0
P05day28,28,207.5,-133.1,-58.8,9100.0
P05day28,28,207.5,91.3,-61.4,19000.0
P05day28,28,207.5,64.1,-48.5,108000.0
P05day28,28,207.5,147.1,56.6,249000.0
P05day28,28,207.5,1.9,48.7,363000.0
P05day28,28,207.5,21.6,-58.7,86700.0
P05day29,28,208.0,171.9,36.0,421000.0
P05day29,28,208.0,-168.8,35.8,2260000.0
P05day29,28,208.0,119.0,36.1,6380000.0
P05day29,28,208.0,81.9,40.2,39900.0
P05day29,28,208.0,-139.8,-58.5,122000.0
P05day29,28,208.0,139.6,-57.4,138000.0
P05day29,28,208.0,-142.1,35.3,131000.0
P05day29,28,208.0,-34.1,-13.8,567000.0
P05day30,28,208.7,-53.4,32.4,1050000.0
P05day30,28,208.7,105.5,23.7,2660000.0
P05day30,28,208.7,138.4,46.4,4040000.0
P05day30,28,208.7,172.6,29.7,339000.0
P05day30,28,208.7,-156.0,37.2,88400.0
P05day30,28,208.7,159.2,-59.9,17200.0
P05day30,28,208.7,-158.1,-50.3,284000.0
P05day30,28,208.7,-121.0,-59.2,6890.0
P05day30,28,208.7,-159.7,-59.8,38100.0
P05day30,28,208.7,109.5,53.5,582000.0
P05day30,28,208.7,43.3,-51.2,171000.0
P05day31,28,209.2,89.5,19.3,2220000.0
P05day31,28,209.2,-156.5,45.5,357000.0
P05day31,28,209.2,171.8,38.6,324000.0
P05day31,28,209.2,145.0,-56.5,135000.0
P05day31,28,209.2,-144.3,-58.9,49400.0
P05day31,28,209.2,-87.2,-60.1,13100.0
P05day31,28,209.2,130.6,-56.4,93800.0
P05day31,28,209.2,171.3,-51.2,312000.0
P05day31,28,209.2,163.7,-59.6,27500.0
P05day31,28,209.2,-158.3,54.4,407000.0
P05day31,28,209.2,122.5,29.5,2290000.0
P05day31,28,209.2,-48.0,-15.0,108000.0
P05day31,28,209.2,-23.2,51.8,322000.0
P05day31,28,209.2,-35.2,21.3,1360000.0
P05day31,28,209.2,113.6,43.2,254000.0
P05day32,28,209.8,-145.2,53.1,2520000.0
P05day32,28,209.8,-151.2,38.3,326000.0
P05day32,28,209.8,-177.0,33.9,45600.0
P05day32,28,209.8,-86.6,-59.6,36300.0
P05day32,28,209.8,144.4,-58.4,151000.0
P05day32,28,209.8,130.4,-56.7,91400.0
P05day32,28,209.8,-171.5,-49.2,160000.0
P05day32,28,209.8,151.7,-50.2,330000.0
P05day32,28,209.8,36.3,48.5,1530000.0
P05day32,28,209.8,114.6,27.3,3020000.0
P05day33,28,210.3,-151.5,35.2,3500000.0
P05day33,28,210.3,-58.6,21.6,173000.0
P05day33,28,210.3,143.6,-57.1,53600.0
P05day33,28,210.3,57.7,-49.5,152000.0
P05day33,28,210.3,-172.7,-47.7,228000.0
P05day33,28,210.3,130.9,-56.3,76000.0
P05day33,28,210.3,163.6,-60.6,71900.0
P05day33,28,210.3,-45.5,35.7,354000.0
P05day33,28,210.3,98.0,40.6,34200.0
P05day33,28,210.3,99.7,12.6,549000.0
P06day01,28,211.0,-61.7,36.3,85800.0
P06day01,28,211.0,136.7,31.7,152000.0
P06day01,28,211.0,-140.8,-59.0,92500.0
P06day01,28,211.0,-177.8,-61.2,14800.0
P06day02,28,211.6,-40.9,38.3,2310000.0
P06day02,28,211.6,-166.2,35.8,103000.0
P06day02,28,211.6,173.7,34.4,148000.0
P06day02,28,211.6,77.5,40.4,102000.0
P06day02,28,211.6,-86.5,-60.0,30600.0
P06day02,28,211.6,-164.7,-51.5,212000.0
P06day03,28,212.1,-32.9,34.0,3890000.0
P06day03,28,212.1,80.3,38.4,1040000.0
P06day03,28,212.1,11.5,47.3,763000.0
P06day03,28,212.1,-82.7,-60.4,37200.0
P06day03,28,212.1,46.7,-58.6,24800.0
P06day03,28,212.1,145.6,49.2,296000.0
P06day03,28,212.1,-167.5,-51.2,216000.0
P06day04,28,212.7,127.2,27.7,217000.0
P06day04,28,212.7,31.5,52.5,1870000.0
P06day04,28,212.7,87.8,-61.2,76100.0
P06day04,28,212.7,169.9,-56.8,493000.0
P06day04,28,212.7,134.8,-56.9,267000.0
P06day04,28,212.7,-26.0,40.6,1200000.0
P06day04,28,212.7,91.8,-22.9,200000.0
P06day05,28,213.3,40.6,51.5,2040000.0
P06day05,28,213.3,88.8,-61.5,129000.0
P06day05,28,213.3,-171.6,-58.3,331000.0
P06day05,28,213.3,-87.7,-55.1,169000.0
P06day05,28,213.3,67.2,-50.4,479000.0
P06day06,28,213.9,-58.9,34.8,188000.0
P06day06,28,213.9,63.2,45.9,200000.0
P06day06,28,213.9,-83.4,-52.0,169000.0
P06day06,28,213.9,-72.0,-61.3,14700.0
P06day06,28,213.9,135.9,-55.9,194000.0
P06day06,28,213.9,62.1,-51.4,56800.0
P06day07,28,214.4,-40.1,27.6,857000.0
P06day07,28,214.4,-172.2,41.9,155000.0
P06day07,28,214.4,46.0,-59.9,7820.0
P06day07,28,214.4,-18.0,-60.2,36900.0
P06day07,28,214.4,139.9,-55.6,97400.0
P06day07,28,214.4,-143.3,-59.1,25600.0
P06day07,28,214.4,-83.3,-52.6,110000.0
P06day08,28,215.0,-155.1,37.4,60300.0
P06day08,28,215.0,77.8,46.5,64000.0
P06day08,28,215.0,128.0,41.4,1390000.0
P06day08,28,215.0,-15.1,-59.4,138000.0
P06day08,28,215.0,-58.6,27.3,427000.0
P06day09,28,215.6,119.2,38.8,1470000.0
P06day09,28,215.6,171.3,46.1,619000.0
P06day09,28,215.6,88.4,-63.3,14900.0
P06day09,28,215.6,142.0,-62.0,24700.0
P06day09,28,215.6,69.2,-13.6,1120000.0
P06day09,28,215.6,-50.8,22.0,472000.0
P06day10,28,216.2,-41.7,28.1,409000.0
P06day10,28,216.2,72.3,-13.6,1400000.0
P06day10,28,216.2,-134.2,-60.5,23000.0
P06day10,28,216.2,136.7,-55.8,142000.0
P06day10,28,216.2,-110.6,-61.7,7800.0
P06day11,28,216.7,-39.7,9.1,512000.0
P06day11,28,216.7,135.4,-56.5,296000.0
P06day11,28,216.7,76.0,-23.7,863000.0
P06day11,28,216.7,-92.8,-61.4,72200.0
P06day11,28,216.7,-112.6,-54.4,155000.0
P06day11,28,216.7,14.2,-60.5,99400.0
P06day11,28,216.7,43.4,-60.5,27100.0
P06day11,28,216.7,-22.5,51.8,403000.0
P06day12,28,217.3,-35.7,3.3,1210000.0
P06day12,28,217.3,143.7,-56.8,117000.0
P06day12,28,217.3,70.5,-23.4,1050000.0
P06day12,28,217.3,-110.0,-54.8,241000.0
P06day12,28,217.3,13.7,-61.5,324000.0
P06day12,28,217.3,47.3,-60.2,47300.0
P06day12,28,217.3,-156.7,-60.5,29400.0
P06day12,28,217.3,173.0,-50.0,77900.0
P06day12,28,217.3,-77.0,-54.0,250000.0
P06day12,28,217.3,-63.7,50.3,135000.0
P06day12,28,217.3,-8.8,49.4,1500000.0
P06day13,28,217.9,-61.5,40.1,151000.0
P06day13,28,217.9,148.0,-60.8,50500.0
P06day13,28,217.9,80.8,-26.4,1090000.0
P06day13,28,217.9,21.8,-59.0,344000.0
P06day13,28,217.9,-132.2,-61.4,73300.0
P06day13,28,217.9,126.1,-55.6,371000.0
P06day13,28,217.9,-91.9,-59.1,150000.0
P06day13,28,217.9,1.2,53.5,220000.0
P06day17,28,220.2,24.3,-59.4,632000.0
P06day17,28,220.2,-54.1,-61.7,7700.0
P06day17,28,220.2,-135.1,-59.9,55700.0
P06day17,28,220.2,65.3,-24.5,2690000.0
P06day17,28,220.2,-54.2,-61.8,2440.0
P06day17,28,220.2,-148.1,48.6,316000.0
P06day18,28,220.8,-13.0,41.5,194000.0
P06day18,28,220.8,52.1,-58.5,1790000.0
P06day18,28,220.8,150.1,-63.1,18900.0
P06day18,28,220.8,77.8,-28.4,4780000.0
P06day18,28,220.8,-65.6,51.1,391000.0
P06day18,28,220.8,-32.4,-14.3,834000.0
P06day18,28,220.8,-137.5,-56.3,111000.0
P06day19,28,221.4,-10.8,43.9,862000.0
P06day19,28,221.4,130.3,27.3,53500.0
P06day19,28,221.4,135.7,26.8,27200.0
P06day19,28,221.4,-105.6,-63.4,52500.0
P06day19,28,221.4,-175.5,-64.9,9190.0
P06day19,28,221.4,150.8,-64.9,88600.0
P06day19,28,221.4,90.3,-64.1,239000.0
P06day19,28,221.4,62.7,-29.4,5210000.0
P06day19,28,221.4,61.4,-63.3,159000.0
P06day19,28,221.4,-63.9,51.4,280000.0
P06day20,28,221.9,41.8,51.9,1350000.0
P06day20,28,221.9,56.1,-36.1,8580000.0
P06day20,28,221.9,-125.9,-58.5,271000.0
P06day20,28,221.9,-165.3,30.7,70300.0
P06day20,28,221.9,-7.4,41.5,1230000.0
P06day20,28,221.9,-135.4,38.0,89900.0
P06day21,28,222.5,2.0,-62.1,57000.0
P06day21,28,222.5,55.8,-35.9,8710000.0
P06day21,28,222.5,63.1,49.0,1920000.0
P06day21,28,222.5,-147.0,35.2,232000.0
P06day21,28,222.5,-91.5,-40.4,32300.0
P06day22,28,223.1,-53.5,-62.2,40500.0
P06day22,28,223.1,-15.5,-58.0,117000.0
P06day22,28,223.1,36.4,-62.6,241000.0
P06day22,28,223.1,51.0,-34.6,9520000.0
P06day22,28,223.1,-47.6,-15.0,232000.0
P06day22,28,223.1,103.7,39.4,2290000.0
P06day23,28,223.7,-51.7,-62.1,21700.0
P06day23,28,223.7,-103.2,-63.7,25300.0
P06day23,28,223.7,45.4,-37.3,12200000.0
P06day23,28,223.7,113.3,32.7,6840000.0
P06day23,28,223.7,18.4,-62.9,508000.0
P06day23,28,223.7,-81.8,-52.3,32600.0
P06day23,28,223.7,-125.1,-60.9,22000.0
P06day23,28,223.7,-46.5,25.8,801000.0
P06day23,28,223.7,-33.4,20.0,26900.0
P06day23,28,223.7,-24.3,33.3,226000.0
P06day23,28,223.7,-118.2,43.9,240000.0
P06day24,28,224.3,170.5,37.1,12700.0
P06day24,28,224.3,48.9,-34.5,8750000.0
P06day24,28,224.3,-124.6,-60.2,34800.0
P06day24,28,224.3,-14.5,-58.5,149000.0
P06day24,28,224.3,-34.2,-16.4,775000.0
P06day24,28,224.3,110.2,33.3,4720000.0
P06day24,28,224.3,-95.1,-58.7,127000.0
P06day25,28,224.9,-175.9,-65.3,11100.0
P06day25,28,224.9,-5.2,-43.7,2580000.0
P06day25,28,224.9,70.6,-42.3,5780000.0
P06day25,28,224.9,-92.0,-41.0,17800.0
P06day26,28,225.4,-32.8,-62.5,20600.0
P06day26,28,225.4,-100.1,-64.6,43600.0
P06day26,28,225.4,63.5,-63.2,88900.0
P06day26,28,225.4,-7.0,-38.5,1880000.0
P06day27,28,226.0,36.5,49.1,461000.0
P06day27,28,226.0,-26.8,42.5,245000.0
P06day27,28,226.0,-29.9,-62.9,14100.0
P06day27,28,226.0,47.9,-43.7,383000.0
P06day27,28,226.0,69.4,-64.7,211000.0
P07day06,28,232.5,136.9,29.9,116000.0
P07day06,28,232.5,-146.0,-62.8,297000.0
P07day06,28,232.5,-97.6,-60.3,110000.0
P07day06,28,232.5,-36.5,-63.1,249000.0
P07day06,28,232.5,-109.1,-66.8,31900.0
